no.frame,tile_numbers
1,4,5,11,12,13,19,20,21
2,4,5,11,12,13,19,20,21
3,4,5,11,12,13,19,20,21
4,4,5,11,12,13,19,20,21
5,4,5,11,12,13,19,20,21
6,4,5,11,12,13,19,20,21
7,4,5,11,12,13,19,20,21
8,4,5,11,12,13,19,20,21
9,4,5,11,12,13,19,20,21
10,4,5,11,12,13,19,20,21
11,4,5,11,12,13,19,20,21
12,4,5,11,12,13,19,20,21
13,4,5,11,12,13,19,20,21
14,4,5,11,12,13,19,20,21
15,4,5,11,12,13,19,20,21
16,4,5,11,12,13,19,20,21
17,4,5,11,12,13,19,20,21
18,4,5,11,12,13,19,20,21
19,4,5,11,12,13,19,20,21
20,4,5,11,12,13,19,20,21
21,4,5,11,12,13,19,20,21
22,4,5,11,12,13,19,20,21
23,4,5,11,12,13,19,20,21
24,4,5,11,12,13,19,20,21
25,4,5,11,12,13,19,20,21
26,4,5,11,12,13,19,20,21
27,4,5,11,12,13,19,20,21
28,4,5,11,12,13,19,20,21
29,4,5,11,12,13,19,20,21
30,4,5,11,12,13,19,20,21
31,4,5,12,13,11,19,20,21,29,28
32,4,5,12,13,11,19,20,21,29,28
33,4,5,12,13,11,19,20,21,29,28
34,4,5,12,13,11,19,20,21,29,28
35,4,5,12,13,11,19,20,21,29,28
36,4,5,12,13,11,19,20,21,29,28
37,4,5,12,13,11,19,20,21,29,28
38,4,5,12,13,11,19,20,21,29,28
39,4,5,12,13,11,19,20,21,29,28
40,4,5,12,13,11,19,20,21,29,28
41,4,5,12,13,11,19,20,21,29,28
42,4,5,12,13,11,19,20,21,29,28
43,4,5,12,13,11,19,20,21,29,28
44,4,5,12,13,11,19,20,21,29,28
45,4,5,12,13,11,19,20,21,29,28
46,12,13,11,19,20,21,28,29
47,12,13,11,19,20,21,28,29
48,12,13,11,19,20,21,28,29
49,12,13,11,19,20,21,28,29
50,12,13,11,19,20,21,28,29
51,12,13,11,19,20,21,28,29
52,12,13,11,19,20,21,28,29
53,12,13,11,19,20,21,28,29
54,12,13,11,19,20,21,28,29
55,12,13,11,19,20,21,28,29
56,12,13,11,19,20,21,28,29
57,12,13,11,19,20,21,28,29
58,12,13,11,19,20,21,28,29
59,12,13,11,19,20,21,28,29
60,12,13,11,19,20,21,28,29
61,12,13,11,19,20,21,28,29
62,12,13,11,19,20,21,28,29
63,12,13,11,19,20,21,28,29
64,12,13,11,19,20,21,28,29
65,12,13,11,19,20,21,28,29
66,12,13,11,19,20,21,28,29
67,12,13,11,19,20,21,28,29
68,12,13,11,19,20,21,28,29
69,12,13,11,19,20,21,28,29
70,12,13,11,19,20,21,28,29
71,12,13,11,19,20,21,28,29
72,12,13,11,19,20,21,28,29
73,12,13,11,19,20,21,28,29
74,12,13,11,19,20,21,28,29
75,12,13,11,19,20,21,28,29
76,12,13,11,19,20,21,28,29,22,14
77,12,13,11,19,20,21,28,29,22,14
78,12,13,11,19,20,21,28,29,22,14
79,12,13,11,19,20,21,28,29,22,14
80,12,13,11,19,20,21,28,29,22,14
81,12,13,11,19,20,21,28,29,22,14
82,12,13,11,19,20,21,28,29,22,14
83,12,13,11,19,20,21,28,29,22,14
84,12,13,11,19,20,21,28,29,22,14
85,12,13,11,19,20,21,28,29,22,14
86,12,13,11,19,20,21,28,29,22,14
87,12,13,11,19,20,21,28,29,22,14
88,12,13,11,19,20,21,28,29,22,14
89,12,13,11,19,20,21,28,29,22,14
90,12,13,11,19,20,21,28,29,22,14
91,12,13,14,20,21,22,28,29,19,11,27
92,12,13,14,20,21,22,28,29,19,11,27
93,12,13,14,20,21,22,28,29,19,11,27
